"name","lat","lon","radius_m","supermarkets","aeon_drugstores","HHI_pre","HHI_post","dHHI","share_aeon","share_tsuruha","party_share","exceeds_safeharbor","tier"
"ツルハドラッグ 水戸元吉田店",36.3605196,140.47690409999998,2000,8,4,1046,1207,161,24.4,3.3,27.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸元吉田東店",36.3522259,140.482835,2000,8,4,710,851,142,15.2,4.7,19.8,FALSE,"セーフハーバー内"
"ツルハドラッグ ひたちなか市毛店",36.397446699999996,140.50822829999998,2000,6,1,1079,1155,76,16,2.4,18.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 勝田店",36.3861219,140.5294677,2000,8,2,732,778,47,14.7,1.6,16.3,FALSE,"セーフハーバー内"
"ツルハドラッグ ひたちなか昭和通り店",36.3975436,140.5514906,2000,4,4,1445,1593,147,33,2.2,35.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸堀町店",36.4021462,140.43107,2000,10,5,850,965,115,21.3,2.7,24,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸赤塚店",36.3817538,140.41712909999998,2000,10,4,610,677,67,12.3,2.7,15,FALSE,"セーフハーバー内"
"ツルハドラッグ 城里店",36.4740622,140.3889395,2000,2,0,1481,1481,0,0,5,5,FALSE,"セーフハーバー内"
"ツルハドラッグ 那珂竹ノ内店",36.452027,140.501396,2000,8,2,809,870,61,19.7,1.5,21.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 東海店",36.4677174,140.57484399999998,2000,7,6,1308,1502,194,31.9,3,35,FALSE,"セーフハーバー内"
"ツルハドラッグ 東海中央店",36.4580572,140.56582799999998,2000,5,6,1716,1996,280,38.4,3.7,42,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"ツルハドラッグ 常陸太田店",36.5329731,140.52916869999999,2000,10,4,581,645,64,12,2.7,14.6,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 常陸太田店",36.5330148,140.529194,2000,10,4,581,645,64,12,2.7,14.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立大みか店",36.5118925,140.62975100000003,2000,7,0,790,837,46,11.6,2,13.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 御前山店",36.5488493,140.331918,2000,0,0,2551,2551,0,0,28.6,28.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立会瀬店",36.578026,140.64808499999998,2000,12,0,517,535,18,7.3,1.3,8.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立桜川店",36.5599086,140.6276842,2000,8,0,553,561,7,2.4,1.6,3.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立平沢店",36.5987252,140.6460946,2000,14,2,440,456,16,7.4,1.1,8.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立十王店",36.6816154,140.6830646,2000,5,0,1055,1133,78,14,2.8,16.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 高萩手綱店",36.727513099999996,140.7137706,2000,2,0,920,920,0,0,3.7,3.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 北茨城店",36.7757682,140.7319724,2000,4,4,879,999,120,11.9,5,17,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 北茨城店",36.7757862,140.7320157,2000,4,4,879,999,120,11.9,5,17,FALSE,"セーフハーバー内"
"ツルハドラッグ 北茨城大津店",36.842182,140.781743,2000,8,0,717,717,0,0,3.6,3.6,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 北茨城大津店",36.842182,140.781743,2000,8,0,717,717,0,0,3.6,3.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 矢祭店",36.866392,140.425767,2000,1,0,5830,5830,0,0,14.8,14.8,FALSE,"セーフハーバー内"
"ツルハドラッグ いわき錦店",36.9058688,140.78916429999998,2000,5,1,571,609,38,3.3,5.7,9,FALSE,"セーフハーバー内"
"ツルハドラッグ いわき中岡店",36.920947,140.781394,2000,7,1,604,635,31,3,5.2,8.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 勿来店",36.9083463,140.77192879999998,2000,6,1,684,707,23,2,5.9,7.9,FALSE,"セーフハーバー内"
"杏林堂薬局 浜岡店",34.6353915,138.1306429,2000,5,2,1006,1179,173,17.4,5,22.4,FALSE,"セーフハーバー内"
"杏林堂薬局 浜岡店 調剤",34.6353915,138.1306429,2000,5,2,1006,1179,173,17.4,5,22.4,FALSE,"セーフハーバー内"
"杏林堂薬局 新居店",34.7075757,137.5504097,2000,8,0,546,546,0,0,6.1,6.1,FALSE,"セーフハーバー内"
"杏林堂薬局 新居店 調剤",34.7075757,137.5504097,2000,8,0,546,546,0,0,6.1,6.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 舞阪店",34.6835375,137.6211007,2000,6,0,825,825,0,0,2.2,2.2,FALSE,"セーフハーバー内"
"杏林堂薬局 志都呂店",34.6988945,137.66450849999998,2000,7,1,839,1215,376,19.2,9.8,29,FALSE,"セーフハーバー内"
"杏林堂 志都呂調剤センター",34.6992013,137.6642244,2000,7,1,839,1215,376,19.2,9.8,29,FALSE,"セーフハーバー内"
"杏林堂薬局 高塚調剤センター",34.69374820000001,137.6783285,2000,9,0,660,837,178,9.8,9.1,18.9,FALSE,"セーフハーバー内"
"杏林堂薬局 西伊場店",34.697525899999995,137.7003877,2000,12,0,656,860,204,13.5,7.5,21.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 入野店",34.6971035,137.68423479999998,2000,13,0,598,825,227,12.8,8.9,21.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 白羽店",34.6786679,137.7362502,2000,4,0,1133,1163,30,2.4,6.3,8.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア H＆B Special 南浅田店",34.6864792,137.73179729999998,2000,9,1,551,574,23,2.6,4.4,7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 鴨江店",34.7055947,137.70787529999998,2000,13,0,629,839,211,12.7,8.3,21,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 入野店 調剤",34.6971035,137.68423479999998,2000,13,0,598,825,227,12.8,8.9,21.7,FALSE,"セーフハーバー内"
"杏林堂薬局 佐鳴湖南調剤センター",34.7021404,137.6834638,2000,11,0,703,1001,299,14.6,10.2,24.8,FALSE,"セーフハーバー内"
"杏林堂薬局 西伊場店 調剤",34.697525899999995,137.7003877,2000,12,0,656,860,204,13.5,7.5,21.1,FALSE,"セーフハーバー内"
"杏林堂薬局 名塚店",34.702807299999996,137.75763469999998,2000,11,3,549,604,55,11,2.5,13.5,FALSE,"セーフハーバー内"
"杏林堂薬局 芳川店",34.6846855,137.7661475,2000,8,2,698,780,81,11.9,3.4,15.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 向宿店",34.7041391,137.7512363,2000,15,3,628,732,104,18,2.9,20.9,FALSE,"セーフハーバー内"
"杏林堂薬局 エキマチ店",34.7038909,137.73444139999998,2000,14,2,678,867,190,19.1,5,24.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伝馬町店",34.7062642,137.7285302,2000,15,2,616,751,135,18,3.7,21.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 竜洋店",34.6733274,137.8155065,2000,4,0,1119,1119,0,0,6.3,6.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 竜洋店 調剤",34.6733274,137.8155065,2000,4,0,1119,1119,0,0,6.3,6.3,FALSE,"セーフハーバー内"
"杏林堂薬局 芳川店 調剤",34.6846855,137.7661475,2000,8,2,698,780,81,11.9,3.4,15.3,FALSE,"セーフハーバー内"
"杏林堂薬局 上岡田店",34.7047253,137.8499755,2000,10,0,555,623,68,8.1,4.2,12.3,FALSE,"セーフハーバー内"
"杏林堂薬局 上岡田店 調剤",34.7047253,137.8499755,2000,10,0,555,623,68,8.1,4.2,12.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小笠店",34.7013406,138.0944016,2000,5,2,1020,1050,30,5.4,2.7,8.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新所原駅南店",34.7207813,137.4849032,2000,2,4,1091,1310,219,14.8,7.4,22.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新所原駅南店 調剤",34.7207813,137.4849032,2000,2,4,1091,1310,219,14.8,7.4,22.2,FALSE,"セーフハーバー内"
"杏林堂薬局 鷲津店",34.7135307,137.545186,2000,8,0,576,576,0,0,6.3,6.3,FALSE,"セーフハーバー内"
"杏林堂薬局 鷲津店 調剤",34.7135307,137.545186,2000,8,0,576,576,0,0,6.3,6.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伊左地店",34.7442684,137.6592432,2000,5,1,1170,1205,35,2.9,5.9,8.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伊左地店 調剤",34.7442684,137.6592432,2000,5,1,1170,1205,35,2.9,5.9,8.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 城北店",34.722369,137.7173067,2000,7,0,1019,1349,331,21.8,7.6,29.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 高町店",34.7084326,137.7238002,2000,14,0,604,774,169,17.1,5,22,FALSE,"セーフハーバー内"
"杏林堂薬局 和合店",34.7394248,137.70385,2000,3,0,1803,1896,93,3.4,13.6,17,FALSE,"セーフハーバー内"
"杏林堂薬局 富塚店",34.7205641,137.7016409,2000,5,0,1136,1191,55,2,13.5,15.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア H＆B Special 泉店",34.7453461,137.7187146,2000,9,0,751,885,134,9.8,6.8,16.7,FALSE,"セーフハーバー内"
"杏林堂薬局 浜松医療センター前店",34.71562,137.70276940000002,2000,7,0,854,1082,228,11.4,10,21.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新大平台店",34.727140299999995,137.6886671,2000,3,1,1483,1694,211,6.8,15.5,22.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新津店",34.7215531,137.742147,2000,11,1,1298,1466,168,30.7,2.7,33.4,FALSE,"セーフハーバー内"
"杏林堂薬局 和田店",34.7159766,137.7741613,2000,11,0,683,725,43,16.2,1.3,17.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 上島駅前店",34.7414293,137.7467278,2000,8,0,757,906,149,10.4,7.2,17.6,FALSE,"セーフハーバー内"
"杏林堂薬局 ピーワンプラザ天王店",34.735206,137.765529,2000,9,0,611,728,117,9.7,6,15.7,FALSE,"セーフハーバー内"
"杏林堂薬局 有玉南町店",34.7552745,137.7521272,2000,5,1,979,1272,293,14.8,9.9,24.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 天王店",34.7337882,137.7708084,2000,8,0,791,969,178,18.5,4.8,23.3,FALSE,"セーフハーバー内"
"杏林堂薬局 小豆餅店",34.754478399999996,137.7316301,2000,10,0,689,689,0,0,6.3,6.3,FALSE,"セーフハーバー内"
"杏林堂薬局 上西店",34.7251435,137.7523136,2000,13,1,616,781,164,14.3,5.7,20.1,FALSE,"セーフハーバー内"
"杏林堂薬局 豊田小立野店",34.7259921,137.81904140000003,2000,4,0,1740,2066,326,20.2,8.1,28.3,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"杏林堂ドラッグストア 豊田駅前店",34.7144562,137.8194332,2000,3,0,2133,2659,526,25.6,10.3,35.9,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"杏林堂ドラッグストア 岩井店",34.7403838,137.8777475,2000,4,1,1228,1351,123,19.2,3.2,22.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 鳥之瀬店",34.711721499999996,137.8610316,2000,13,0,545,656,111,12.2,4.5,16.8,FALSE,"セーフハーバー内"
"杏林堂薬局 西貝塚店",34.719322399999996,137.8729137,2000,8,1,861,993,132,19,3.5,22.5,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井旭町店",34.7532353,137.9210052,2000,12,1,428,453,25,2.8,4.5,7.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 袋井西田店",34.7416391,137.9127483,2000,10,2,508,545,37,4.7,4,8.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 袋井国本店",34.7562231,137.9339258,2000,7,1,700,722,21,1.9,5.7,7.5,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井旭町店 調剤",34.7532353,137.9210052,2000,12,1,428,453,25,2.8,4.5,7.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 菊川店",34.7558289,138.09037619999998,2000,6,4,645,748,103,9.7,5.3,15,FALSE,"セーフハーバー内"
"杏林堂薬局菊川調剤センター",34.7557498,138.0903602,2000,6,4,645,748,103,9.7,5.3,15,FALSE,"セーフハーバー内"
"杏林堂薬局 菊川病院前店",34.7345931,138.0983437,2000,2,4,961,1067,106,15.8,3.3,19.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 細江店",34.8065065,137.6527088,2000,5,0,1338,1441,102,16,3.2,19.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア根洗店",34.800284999999995,137.71329599999999,2000,2,0,1183,1238,55,3.2,8.6,11.8,FALSE,"セーフハーバー内"
"杏林堂薬局 高丘東店",34.7593993,137.7151673,2000,14,2,497,581,85,7.7,5.5,13.2,FALSE,"セーフハーバー内"
"杏林堂薬局 姫街道店",34.7719664,137.7087133,2000,10,2,666,773,107,12.3,4.3,16.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新初生店",34.7725301,137.7243645,2000,8,3,724,897,173,13.2,6.6,19.8,FALSE,"セーフハーバー内"
"杏林堂薬局 三方原聖隷前店",34.7922077,137.68881149999999,2000,1,0,921,989,68,7.1,4.8,11.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小松店",34.7901561,137.7779165,2000,10,1,613,671,58,9.9,2.9,12.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 内野店",34.7822805,137.75466849999998,2000,2,1,1233,1310,77,4.4,8.8,13.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 中郡店",34.7699849,137.7829971,2000,4,0,1073,1073,0,0,6.2,6.2,FALSE,"セーフハーバー内"
"杏林堂薬局 浜松医大調剤センター",34.770905899999995,137.7440373,2000,1,1,1549,1803,254,5.6,22.5,28.2,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"杏林堂薬局 浜北店",34.8091943,137.8014432,2000,8,1,595,693,97,10.5,4.7,15.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小松店 調剤",34.7901561,137.7779165,2000,10,1,613,671,58,9.9,2.9,12.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 中郡店 調剤",34.7699849,137.7829971,2000,4,0,1073,1073,0,0,6.2,6.2,FALSE,"セーフハーバー内"
"杏林堂薬局 磐田市立病院前店",34.766853,137.856279,2000,2,0,1481,1481,0,0,5,5,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井下山梨店",34.775295199999995,137.9127044,2000,5,2,986,1155,169,17.2,4.9,22.1,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井下山梨店 調剤",34.775295199999995,137.9127044,2000,5,2,986,1155,169,17.2,4.9,22.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 掛川下垂木店",34.7792568,137.980164,2000,3,0,1298,1298,0,0,3.9,3.9,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川花鳥園前店",34.7623034,138.0171885,2000,11,2,455,475,20,4.2,2.4,6.6,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川葛ヶ丘店",34.78786970000001,138.02822089999998,2000,4,3,930,985,56,10.2,2.7,12.9,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川花鳥園前店 調剤",34.7623034,138.0171885,2000,11,2,455,475,20,4.2,2.4,6.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 菊川店 調剤",34.7558289,138.09037619999998,2000,6,4,645,748,103,9.7,5.3,15,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 吉田店",34.7886267,138.2477135,2000,8,1,790,874,85,11.3,3.8,15,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 吉田店 調剤",34.7886267,138.2477135,2000,8,1,790,874,85,11.3,3.8,15,FALSE,"セーフハーバー内"
"杏林堂薬局 引佐店",34.8164908,137.6788234,2000,6,0,1144,1144,0,0,5.4,5.4,FALSE,"セーフハーバー内"
"杏林堂薬局 引佐店 調剤",34.8164908,137.6788234,2000,6,0,1144,1144,0,0,5.4,5.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア根洗店 調剤",34.800284999999995,137.71329599999999,2000,2,0,1183,1238,55,3.2,8.6,11.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新原店",34.813908,137.7831917,2000,8,0,628,640,13,1.3,5,6.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新原店 調剤",34.813908,137.7831917,2000,8,0,628,640,13,1.3,5,6.3,FALSE,"セーフハーバー内"
"杏林堂薬局 於呂店",34.8476418,137.80531349999998,2000,3,0,1034,1113,79,2.1,19.2,21.2,FALSE,"セーフハーバー内"
"杏林堂薬局 西鹿島駅前店",34.846586099999996,137.8108636,2000,3,0,1034,1113,79,2.1,19.2,21.2,FALSE,"セーフハーバー内"
"杏林堂薬局 弘済堂薬局",34.850192199999995,137.8117696,2000,2,0,1065,1065,0,0,21.4,21.4,FALSE,"セーフハーバー内"
"杏林堂薬局 西鹿島駅前店 調剤",34.846586099999996,137.8108636,2000,3,0,1034,1113,79,2.1,19.2,21.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 森町店",34.8241474,137.91959939999998,2000,5,2,1024,1083,58,5.4,5.4,10.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 森町店 調剤",34.824024099999995,137.91968520000003,2000,5,2,1024,1083,58,5.4,5.4,10.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田駅南店",34.829330299999995,138.17124719999998,2000,13,4,419,451,32,5,3.2,8.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田稲荷店",34.834828699999996,138.15720969999998,2000,8,3,558,610,52,5.7,4.6,10.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田駅南店 調剤",34.829330299999995,138.17124719999998,2000,13,4,419,451,32,5,3.2,8.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝青島店",34.8450001,138.2313451,2000,6,3,746,842,96,6,8,14,FALSE,"セーフハーバー内"
"杏林堂薬局 藤枝田沼店",34.841350399999996,138.25637039999998,2000,8,3,600,674,74,5.9,6.3,12.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝駅北店",34.8512158,138.24710199999998,2000,11,4,488,557,69,5.7,6,11.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア藤枝駅北店",34.852199399999996,138.24668830000002,2000,11,4,488,557,69,5.7,6,11.7,FALSE,"セーフハーバー内"
"杏林堂薬局藤枝駅北店",34.852084399999995,138.24671970000003,2000,11,4,488,557,69,5.7,6,11.7,FALSE,"セーフハーバー内"
"杏林堂薬局 焼津与惣次店",34.846184199999996,138.3119776,2000,17,12,502,574,72,14.9,2.4,17.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 焼津大住店",34.8474242,138.2913752,2000,5,7,1215,1638,423,26.7,7.9,34.7,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"杏林堂薬局 焼津与惣次店 調剤",34.8462631,138.3119779,2000,17,12,494,565,71,14.8,2.4,17.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 二俣店",34.860129199999996,137.8158059,2000,3,0,984,984,0,0,18.7,18.7,FALSE,"セーフハーバー内"
"杏林堂薬局 於呂店 調剤",34.8476418,137.80531349999998,2000,3,0,1034,1113,79,2.1,19.2,21.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 二俣店 調剤",34.860129199999996,137.8158059,2000,3,0,984,984,0,0,18.7,18.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝清里店",34.8932242,138.2638472,2000,6,2,1157,1334,177,17.6,5,22.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 西焼津駅北店",34.860949999999995,138.28485129999999,2000,5,3,748,820,72,8.2,4.4,12.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝清里店 調剤",34.8932242,138.2638472,2000,6,2,1157,1334,177,17.6,5,22.6,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡山崎店",34.9763186,138.35207160000002,2000,6,5,918,968,50,11.2,2.2,13.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡大坪店",34.9637633,138.39810939999998,2000,16,5,430,473,43,13.6,1.6,15.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡小鹿店",34.9706511,138.42213909999998,2000,7,1,690,776,87,12.1,3.6,15.7,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡千代田店",35.000459,138.4075291,2000,14,5,676,752,76,17.3,2.2,19.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア テレビ静岡前店",34.9906856,138.4260933,2000,10,4,652,767,115,14.2,4.1,18.2,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡登呂店",34.960410200000005,138.4122118,2000,13,3,441,501,60,9.7,3.1,12.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡草薙店",35.0003394,138.4340779,2000,10,4,630,707,77,9,4.3,13.3,FALSE,"セーフハーバー内"
"杏林堂薬局 清水三保店",34.99864290000001,138.51580350000003,2000,5,0,1248,1434,186,15.3,6.1,21.4,FALSE,"セーフハーバー内"
"杏林堂薬局 清水三保店 調剤",34.99864290000001,138.51580350000003,2000,5,0,1248,1434,186,15.3,6.1,21.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡松富店",35.0105104,138.3733144,2000,8,8,1379,1567,188,32.9,2.9,35.7,FALSE,"セーフハーバー内"
